company,city,country,longitude,latitude,yearEST,yearClosed,category,website
Now Production,Osaka,Japan,135.5021651,34.6937378,1986,0,Developer,www.nowpro.co.jp
nStigate,San Rafael,United States,-122.5310874,37.9735346,1998,0,Developer,www.nstigate.com
Ntreev,Seoul,South Korea,126.9779692,37.566535,2003,0,Online Developer,www.ntreev.com
Nubee,Tokyo,Japan,139.6917064,35.6894875,2010,0,Online Developer,www.nubee.com
Nuclear Division,Encino,United States,-118.5214282,34.1517492,2013,0,Mobile/Handheld,www.nucleardivision.com
Nuclei 3D,Miami,United States,-80.1917902,25.7616798,2008,0,Mobile/Handheld,www.nuclei3d.com
nurien,Seoul,South Korea,126.9779692,37.566535,2004,0,Online Developer,corp.nurien.com
nWay,San Francisco,United States,-122.4194155,37.7749295,2011,0,Online Developer,www.nway.com
Nyamyam,Tamworth,England,-1.691032,52.633584,2010,0,Developer,www.nyamyam.com
O2 Games,Belo Horizonte,Brazil,-43.9344931,-19.9166813,2005,0,Developer,www.o2games.com.br
Obelisk Entertainment,Kansas City,United States,-94.5785667,39.0997265,2012,0,Online Developer,www.obeliskentertainment.com
Obsidian Entertainment,Irvine,United States,-117.7946942,33.6839473,2004,0,Developer,www.obsidianent.com
Oceanhouse Media,Encinitas,United States,-117.2919818,33.0369867,2009,0,"Developer, Publisher",www.oceanhousemedia.com
Octeto Studios,Santiago,Chile,-70.641997,-33.4691199,2011,0,Developer,www.octetostudios.com
Octopus 8 Studios,London,England,-0.1277583,51.5073509,2013,0,Mobile/Handheld,www.octopus8studios.com
Oculus VR,Irvine,United States,-117.7946942,33.6839473,2012,0,Developer,www.oculusvr.com
Oddlabs,Odense,Denmark,10.40237,55.403756,2001,0,Developer,www.oddlabs.com
Oddworld Inhabitants,Berkeley,United States,-122.272747,37.8715926,1994,0,Developer,www.oddworld.com
Ogmento,New York City,United States,-74.0059413,40.7127837,2009,0,Developer,www.ogmento.com
Okam Studio,Buenos Aires,Argentina,-58.3815591,-34.6036844,2010,0,Developer,www.okamstudio.com
Ominous Development,Kalamazoo,United States,-85.5872286,42.2917069,1998,0,Developer,www.ominousdev.com
Omnidrone,Barcelona,Spain,2.1734035,41.3850639,2013,0,Developer,www.omnidrone.net
One Thumb Mobile,Glasgow,Scotland,-4.251806,55.864237,2006,0,Mobile/Handheld,www.onethumbmobile.com
one2tribe,Reguly,Poland,20.8621359,52.1740633,2003,0,Developer,www.one2tribe.pl
Online Alchemy,Austin,United States,-97.7430608,30.267153,2002,0,Online Developer,www.onlinealchemy.com
onNet,Seoul,South Korea,126.9779692,37.566535,2006,0,Online Developer,www.onnetusa.com
ooblada,Montreuil,France,2.448451,48.863812,2000,0,Developer,www.ooblada.com
Oora! Games,Milwaukee,United States,-87.9064736,43.0389025,2010,0,Mobile/Handheld,www.ooragames.com
ootii,Orlando,United States,-81.3792365,28.5383355,2011,0,Developer,www.ootii.com
Opposable Games,Bristol,England,-2.58791,51.454513,2011,0,Mobile/Handheld,www.opposablegames.com
Opus Studios,Tokyo,Japan,139.6917064,35.6894875,1990,0,Developer,www.opus.co.jp
Orbis Games,Austin,United States,-97.7430608,30.267153,2004,0,Online Developer,www.orbisgames.com
Orbotix,Boulder,United States,-105.2705456,40.0149856,2010,0,Developer,www.gosphero.com
Orchid Games,Warsaw,Poland,21.0122287,52.2296756,2004,0,Developer,www.orchidgames.com
Origin8,London,England,-0.1277583,51.5073509,2008,0,Mobile/Handheld,www.origin8.com
OSome Studio,Lyon,France,4.835659,45.764043,2013,0,Developer,www.osome-studio.com
Ostrich Banditos,Utrecht,Netherlands,5.1214201,52.0907374,2012,0,Online Developer,www.ostrichbanditos.com
Other Ocean Interactive,Charlottetown,Canada,-63.1310704,46.23824,2006,0,Developer,www.otherocean.com
Outbreak Studios,Gothenburg,Sweden,11.97456,57.70887,2009,0,Developer,www.outbreakstudios.se
Outrage Entertainment,Ann Arbor,USA,-83.7430378,42.2808256,1996,2004,Developer,
Outsmart Studios,Auckland,New Zealand,174.7633315,-36.8484597,2005,0,Developer,
Outspark,San Francisco,United States,-122.4194155,37.7749295,2007,0,Developer,www.outspark.com
Over the Top Games,Madrid,Spain,-3.7037902,40.4167754,2008,0,Developer,www.overthetopgames.com
Overkill Software (Starbreeze),Stockholm,Sweden,18.0685808,59.3293235,2009,0,Developer,www.overkillsoftware.com
Ovosonico,Varese,Italy,8.8250576,45.8205989,2012,0,Publisher,www.ovosonico.com
Owlchemy Labs,Cambridge,United States,-71.1097335,42.3736158,2010,0,Developer,www.owlchemylabs.com
Owlient (Ubisoft),Paris,France,2.3522219,48.856614,2005,0,Online Developer,www.owlient.eu
Own Games,Bandung,Indonesia,107.6082421,-6.9148644,2011,0,Developer,www.own-games.com
Oxygen Games,Northamptonshire,United Kingdom,-0.8755515,52.2729944,2004,0,"Developer, Publisher",
Oxygen Interactive Software,Wellingborough,England,-0.693964,52.302419,2006,0,Developer,www.oxygengames.net
Ozura,Singapore,Singapore,103.8509491,1.2800945,2004,0,Mobile/Handheld,www.ozura.com
Page 44 Studios,San Francisco,USA,-122.4194155,37.7749295,1998,0,Developer,
PageNet,Moscow,Russia,37.6173,55.755826,1996,0,Mobile/Handheld,www.pagenetsoft.com
Paladin Studios,Den Haag,Netherlands,4.3006999,52.0704978,2005,0,Developer,www.paladinstudios.com
PAN Vision,Stockholm,Sweden,18.0685808,59.3293235,2001,0,Publisher,www.panvision.com
PandaKnows,Orlando,United States,-81.3792365,28.5383355,2011,0,Mobile/Handheld,www.panda-knows.com
Pandemic Studios,Los Angeles,USA,-118.2436849,34.0522342,1998,2009,Developer,
Pangea Software,Austin,United States,-97.7430608,30.267153,1987,0,Developer,www.pangeasoft.net
Panic Art Studios,Tampere,Finland,23.7610254,61.4981508,2012,0,Mobile/Handheld,www.panicartstudios.com
Panic Button,Austin,United States,-97.7430608,30.267153,2007,0,Developer,www.panicbuttongames.com
Panther Games Pty Ltd,Canberra,Australia,149.1286843,-35.2819998,1985,0,Developer,
Paon,Tokyo,Japan,139.6917064,35.6894875,1999,0,Developer,
Papaya Studio,Irvine,United States,-117.7946942,33.6839473,1999,0,Developer,www.papayastudio.com
Paper Child Studios,Austin,United States,-97.7430608,30.267153,2009,0,Developer,www.paperchild.com
Paradox Interactive,Stockholm,Sweden,18.0685808,59.3293235,1998,0,Developer,www.paradoxplaza.com
Parallax Software,Ann Arbor,USA,-83.7430378,42.2808256,1993,1997,Developer,
Pardis Game Studio,Tehran,Iran,51.423056,35.696111,2011,0,Developer,www.pardisgamestudio.com
Parlay Entertainment,Oakville,Canada,-79.6876659,43.467517,1998,0,Developer,www.parlaygroup.com
Part 12 Studios,Randolph,United States,-71.042551,42.1619739,2008,0,Developer,part12studios.com
Part Time Evil,Austin,United States,-97.7430608,30.267153,2011,0,Developer,www.parttimeevil.com
PASSTECH Games,Lyon,France,4.835659,45.764043,2012,0,Developer,www.passtechgames.com
Pastagames,Paris,France,2.3522219,48.856614,2000,0,Developer,www.pastagames.com/
Pax Softnica,Kanagawa,Japan,139.6423446,35.4475073,1983,0,Developer,
Payload Studios,London,England,-0.1277583,51.5073509,2012,0,Developer,www.terratechgame.com
Peak Games,Istanbul,Turkey,28.97696,41.00527,2010,0,Online Developer,www.peakgames.net
Pendulo Studios,Madrid,Spain,-3.7037902,40.4167754,1993,0,Developer,www.pendulostudios.com
Penguin Software,Geneva,United States,-88.3053525,41.8875281,1978,0,Developer,
PeopleFun,Dallas,United States,-96.8009781,32.7802618,2011,0,Mobile/Handheld,www.peoplefun.com
PerBlue,Madison,United States,-89.4012302,43.0730517,2008,0,Mobile/Handheld,www.perblue.com
Perceptum,Santo Andre,Brazil,-46.5436003,-23.6742228,1995,0,Developer,www.perceptum.com
Perfect World Company,Beijing,China,116.407395,39.904211,2004,0,Publisher,www.pwrd.com
Perfect World Entertainment,Redwood Shores,United States,-122.2455364,37.5364134,2008,0,Publisher,www.perfectworld.com
Persha Studia (Wargaming),Kiev,Ukraine,30.5234,50.4501,2000,0,Developer,www.pershastudia.com
Persuasive Games,Atlanta,United States,-84.3879824,33.7489954,2003,0,Developer,www.persuasivegames.com
Petroglyph,Las Vegas,United States,-115.1398296,36.1699412,2003,0,Developer,www.petroglyphgames.com
Phantagram,Seoul,South Korea,126.9779692,37.566535,1994,0,Developer,www.phantagram.com
Phenomedia Publishing,Bochum,Germany,7.2162363,51.4818445,2004,0,Publisher,www.phenomedia.com
Phenomic Game Development,Ingelheim am Rhein,Germany,8.0560682,49.9764195,1997,2013,Developer,
Phi Mobile,Hamburg,Germany,9.9936818,53.5510846,2001,0,Mobile/Handheld,www.phimobile.com
PHL Collective,Philadelphia,United States,-75.1652215,39.9525839,2013,0,Developer,www.phlcollective.com
Phoenix Labs,Vancouver,Canada,-123.1207375,49.2827291,2014,0,Developer,www.phxlabs.ca
Phosphor Games Studio,Chicago,United States,-87.6297982,41.8781136,2009,0,Developer,www.phosphorgames.com
Phyken Media,Orlando,United States,-81.3792365,28.5383355,2005,0,Mobile/Handheld,www.phykenmedia.com
Phyne Games,Mexico City,Mexico,-99.133208,19.4326077,2012,0,Mobile/Handheld,www.phynegames.com
Pi Studios,Houston,USA,-95.3698028,29.7604267,2002,2011,Developer,
Picadilla,Wroclaw,Poland,17.0385376,51.1078852,2010,0,Online Developer,www.picadilla.com
Pieces Interactive,Skovde,Sweden,13.8461208,58.3902782,2007,0,Developer,www.piecesinteractive.se
Pikpok,Wellington,New Zealand,174.776236,-41.2864603,1997,0,Developer,www.pikpok.com
Pinkerton Road Studios,Lancaster,United States,-76.3055144,40.0378755,2012,0,Developer,www.pinkertonroad.com
Pinpin Team,Paris,France,2.3522219,48.856614,2008,0,Developer,www.pinpinteam.com
Pipeworks ,Eugene,United States,-123.0867536,44.0520691,1999,0,Developer,www.pipeworks.com
Piranha Bytes,Ruhrgebiet,Germany,7.6282792,51.3659097,1997,0,Developer,
Piranha Games,Vancouver,Canada,-123.1207375,49.2827291,2000,0,Developer,www.piranha-games.com
Pitbull Studio,Sunderland,England,-1.383801,54.906869,2009,0,Developer,www.pitbullstudio.co.uk
Pivotal Games,Bath,England,-2.3599039,51.375801,2000,2008,Developer,
Pixel Dash Studios,Baton Rouge,United States,-91.1403196,30.4582829,2011,0,Developer,www.pixeldashstudios.com
Pixel Maverick Games,Orlando,USA,-81.3792365,28.5383355,2012,0,Developer,www.pixelmaverickgames.com
Pixel Punch,Kaunas,Lithuania,23.9035965,54.8985207,2011,0,Developer,www.pixel-punch.com
Pixel Tales,Stockholm,Sweden,18.0685808,59.3293235,2004,0,Developer,www.pixeltales.com
Pixel Toys,Warwick,England,-1.584927,52.282316,2012,0,Mobile/Handheld,www.pixeltoys.com
Pixel Trap,Bucharest,Romania,26.1025384,44.4267674,2013,0,Developer,www.pixel-trap.com
Pixelbite,Helsingborg,Sweden,12.6945121,56.0464674,2009,0,Mobile/Handheld,www.pixelbite.se
PixelSoft,Beijing,China,116.407395,39.904211,2002,0,Online Developer,www.pixelgame.net/en/
Pixofactor,Royal Oak,United States,-83.1446485,42.4894801,2009,0,Developer,www.pixofactor.com
Pixofun,Ankara,Turkey,32.85411,39.92077,2005,0,Online Developer,www.pixofun.com
Pixowl,San Francisco,United States,-122.4194155,37.7749295,2011,0,Mobile/Handheld,www.pixowl.com
Planet Spogg,Uppsala,Sweden,17.6389267,59.8585638,2003,0,Developer,www.spogg.com
PLAOR,Boston,United States,-71.060097,42.3584865,2011,0,Online Developer,www.plaor.com
Plarium,Herzliya,Israel,34.844675,32.162413,2009,0,Developer,www.plarium.com
Plastic Fantastic Games Studio,Hong Kong,China,114.109497,22.396428,2010,0,Online Developer,www.plastic-fantastic.hk
Plata Games,Wroclaw,Poland,17.0385376,51.1078852,2011,0,Developer,www.platagames.com
Platinum Games,Osaka,Japan,135.5021651,34.6937378,2006,0,Developer,www.platinumgames.com
Play Mechanix,Glen Ellyn,United States,-88.0670118,41.8775293,1995,0,Developer,www.playmechanix.com
Playa Games,Hamburg,Germany,9.9936818,53.5510846,2009,0,Online Developer,www.playagames.com
Playart Labs,Tel Aviv,Israel,34.7817676,32.0852999,2013,0,Mobile/Handheld,www.playartlabs.com
Playbrains,Ottawa,Canada,-75.6971931,45.4215296,2008,0,Developer,www.playbrains.com
Playdead,Copenhagen,Denmark,12.5683371,55.6760968,2006,0,Developer,www.limbogame.org
Playdek,Carlsbad,United States,-117.3505939,33.1580933,2011,0,Developer,www.playdekgames.com
Playdemic (RockYou),Manchester,England,-2.2426305,53.4807593,2010,0,Online Developer,www.playdemic.com
Playdom,San Francisco,USA,-122.4194155,37.7749295,2009,0,Online Developer,
Playdom (Disney Interactive),Palo Alto,United States,-122.1430195,37.4418834,2008,0,Online Developer,www.playdom.com
Playerthree,London,England,-0.1277583,51.5073509,2001,0,Developer,www.playerthree.com
PlayerX,London,England,-0.1277583,51.5073509,2004,0,Mobile/Handheld,www.playerx.co.uk
PlayFirst,San Francisco,USA,-122.4194155,37.7749295,2004,0,Publisher,
Playfish,London,United Kingdom,-0.1277583,51.5073509,2007,0,"Developer, Publisher",www.playfish.com
Playful Shark,Tel Aviv,Israel,34.7817676,32.0852999,2004,0,Online Developer,www.playfulshark.com
Playground Games,Leamington Spa,England,-1.5200789,52.2851905,2009,0,Developer,www.playground-games.com
Playjam,London,England,-0.1277583,51.5073509,1999,0,Developer,www.playjam.com
Playlogic Games,Amsterdam,Netherlands,4.8951679,52.3702157,2002,0,"Developer, Publisher",www.playlogicgames.com
Playnery,Seoul,South Korea,126.9779692,37.566535,2011,0,Online Developer,www.playnery.com
Playnfo,Cordoba,Argentina,-64.1821289,-31.3989296,2012,0,Developer,www.playnfo.com
Playsino,Santa Monica,United States,-118.4911912,34.0194543,1985,0,"Developer, Publisher",www.playsino.com
Playsoft Games,Paris,France,2.3522219,48.856614,2004,0,Developer,www.playsoftgames.com
PlaySpace,Palma de Mallorca,Spain,2.6501603,39.5696005,2011,0,Developer,www.playspace.com
Playstos Entertainment,Milan,Italy,9.1859243,45.4654219,2001,0,Developer,www.playstos.com
Playtika,Tel Aviv,Israel,34.7817676,32.0852999,2010,0,Online Developer,www.playtika.com
Playware Studios,Singapore,Singapore,103.8509491,1.2800945,2005,0,Developer,www.playwarestudios.com
PlayWay,Warsaw,Poland,21.0122287,52.2296756,2011,0,Publisher,www.playway.com
Plexonic,Yerevan,Armenia,44.516667,40.183333,2007,0,Developer,www.plexonic.com
Plow Games,Indiapolis,United States,-86.158068,39.768403,2007,0,Mobile/Handheld,www.plowdigital.com
Plug-in Media,Brighton,England,-0.137163,50.82253,2004,0,Developer,www.pluginmedia.net
Plunge Interactive,Lleida,Spain,0.6200146,41.6175899,2011,0,Developer,www.plungeinteractive.net
Pluto 13 (PIRANHA BYTES),Essen,Germany,7.0115552,51.4556432,1997,0,Developer,www.piranha-bytes.com
PLYFE,New York City,United States,-74.0059413,40.7127837,2011,0,Online Developer,www.plyfe.me
PM Studios,Bari,Italy,16.8718715,41.1171432,2008,0,Developer,www.pmstudios.it
Pocket Gems,San Francisco,United States,-122.4194155,37.7749295,2009,0,Mobile/Handheld,www.pocketgems.com
Pocket PlayLab,Bangkok,Thailand ,100.5241235,13.7278956,2012,0,"Developer, Publisher",www.pocketplaylab.com/
Pocketeers,Doncaster,England,-1.128462,53.52282,2002,0,"Developer, Mobile/Handheld",www.pocketeers.co.uk
Pocketz,San Francisco,United States,-122.4194155,37.7749295,2013,0,Mobile/Handheld,www.pocketzworld.com
Pokelabo (GREE),Tokyo,Japan,139.6917064,35.6894875,2007,0,Mobile/Handheld,www.pokelabo.co.jp
Polarbit,Sodertalje,Sweden,17.625689,59.195363,2005,0,Developer,www.polarbit.com
Polyphony Digital,Tokyo,Japan,139.6917064,35.6894875,1998,0,Developer,
Polytron Corporation,Montreal,Canada,-73.567256,45.5016889,2008,0,Mobile/Handheld,www.polytroncorporation.com
PopCap Games (Electronic Arts),Seattle,USA,-122.3320708,47.6062095,2000,0,"Developer, Publisher",www.popcap.com
Portable Zoo,Santa Clara,United States,-121.9552356,37.3541079,2009,0,Mobile/Handheld,
Portalarium,Austin,United States,-97.7430608,30.267153,2009,0,Online Developer,www.portalarium.com
Powerful Robot Games,Montevideo,Uruguay,-56.1645314,-34.9011127,2002,0,Developer,www.powerfulrobot.com
Powerhead Games,New York City,United States,-74.0059413,40.7127837,2000,0,Developer,www.powerheadgames.com
Preliminal Games,London,England,-0.1277583,51.5073509,2012,0,Mobile/Handheld,www.preliminal.com
Prelusion Games,Ostersund,Sweden,14.6360681,63.1766832,1996,0,Developer,www.prelusion.com
Press Play,Copenhagen,Denmark,12.5683371,55.6760968,2006,0,Developer,www.pressplay.dk
PressOK Entertainment,Seattle,United States,-122.3320708,47.6062095,2008,0,"Developer, Mobile/Handheld",www.pressokentertainment.com
Pretty Simple Games,Paris,France,2.3522219,48.856614,2010,0,Online Developer,www.prettysimplegames.com
Proletariat,Cambridge,United States,-71.1097335,42.3736158,2012,0,Developer,www.proletariat.com
Propaganda3,Kansas City,United States,-94.5785667,39.0997265,2001,0,Developer,www.propaganda3.com
PROPE,Tokyo,Japan,139.6917064,35.6894875,2006,0,Developer,www.prope.jp
Proper Games,Dundee,Scotland,-2.970721,56.462018,2006,0,Developer,www.proper-games.com
Psyonix,San Diego,United States,-117.1610838,32.715738,2000,0,Developer,www.psyonix.com
Punch Entertainment,Palo Alto,USA,-122.1430195,37.4418834,2005,0,"Developer, Publisher",
Punch Wolf Game Studios,Helsinki,Finland,24.9410248,60.1733244,2011,0,Mobile/Handheld,www.punchwolf.com
Puny Human,Morrisville,United States,-78.8255621,35.823483,2007,0,Developer,www.punyhumangames.com
Puppy Punch,Gainesville,United States,-82.3248262,29.6516344,2011,0,Developer,
Puya Arts Software,Tehran,Iran,51.423056,35.696111,2002,0,Developer,www.puyaarts.com
Pyro Studios,Madrid,Spain,-3.7037902,40.4167754,1996,0,Developer,www.pyrostudios.com
Q Entertainment,Tokyo,Japan,139.6917064,35.6894875,2003,0,Developer,www.qentertainment.com
Q-Games,Kyoto,Japan,135.7680294,35.0116363,2001,0,Developer,www.q-games.com
QB9,Buenos Aires,Argentina,-58.3815591,-34.6036844,2005,0,Developer,www.qb9.net
QLOC,Warsaw,Poland,21.0122287,52.2296756,2009,0,Developer,
Quantic Dream,Paris,France,2.3522219,48.856614,1997,0,Developer,www.quanticdream.com
Quark Games,Cupertino,United States,-122.0321823,37.3229978,2008,0,Mobile/Handheld,www.quarkgames.com
Quartic Llama,Dundee,Scotland,-2.970721,56.462018,2012,0,Developer,www.quarticllama.com
Qubic Games,Warsaw,Poland,21.0122287,52.2296756,2006,0,Developer,www.qubicgames.com
Quest Online,Chandler,United States,-111.8412502,33.3061605,2006,0,Online Developer,www.qol.com
Quirkat,Amman,Jordan,35.9456951,31.9565783,2004,0,Developer,www.quirkat.com
Ra.nj,Rotterdam,Netherlands,4.4777325,51.9244201,1999,0,Developer,www.ranj.nl
Radiance Digital Entertainment,Shanghai,China,121.473701,31.230416,2005,0,Online Developer,www.radiance.cn
Radical Entertainment,Vancouver,Canada,-123.1207375,49.2827291,1991,0,Developer,
Radon Labs (Bigpoint),Berlin,Germany,13.404954,52.5200066,1995,0,Developer,www.radonlabs.de
Rage Software,Liverpool,England,-2.9915726,53.4083714,1992,2003,Developer,
Rainbow Studios,Phoenix,USA,-112.0740373,33.4483771,1996,2013,"Developer, Publisher",
Rake In Grass,Prague,Czech Republic,14.4378005,50.0755381,2000,0,Developer,www.rakeingrass.com
Rare Limited,Twycross,England,-1.504612,52.642629,1982,0,Developer,www.rareware.com
Ratloop,Houston,United States,-95.3698028,29.7604267,1997,0,Developer,www.ratloop.com
Raven Software (Activision),Madison,United States,-89.4012302,43.0730517,1990,0,Developer,www.ravensoft.com
Ravn Studio,Drammen,Norway,10.2044564,59.7440738,2002,0,Developer,www.ravnstudio.no
